Rk,School,G,W,L,W-L%,SRS,SOS,W.1,L.1,W.2,L.2,W.3,L.3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,oORtg,oFTr,o3PAr,oTS%,oTRB%,oAST%,oSTL%,oBLK%,oeFG%,oTOV%,oORB%,oFT/FGA,Placing
101,Gonzaga NCAA,high,high,low,high,high,medium,high,low,medium,low,high,low,high,high,high,high,medium,high,high,high,low,low,medium,high,low,high,low,low,medium,medium,medium,low,low,low,low,medium,low,low,medium,16
112,Houston NCAA,medium,high,low,high,high,medium,medium,low,medium,low,medium,medium,medium,medium,medium,high,medium,medium,medium,high,medium,medium,low,medium,medium,high,medium,low,high,medium,low,low,medium,low,low,low,medium,low,high,32
123,Iona NCAA,low,low,high,low,low,low,low,high,low,medium,medium,high,high,high,high,medium,low,high,high,low,high,medium,low,high,medium,low,low,high,medium,medium,high,high,high,low,low,high,medium,high,low,64
131,Kansas NCAA,high,high,low,high,high,high,medium,medium,medium,medium,medium,low,high,high,high,high,low,high,high,low,medium,medium,medium,high,medium,medium,low,high,low,high,medium,high,medium,low,high,high,medium,high,low,4
133,Kansas State NCAA,high,medium,high,medium,medium,high,low,high,medium,medium,medium,medium,medium,high,low,low,medium,medium,medium,low,medium,high,medium,medium,medium,low,medium,high,high,high,high,high,high,medium,low,high,high,high,high,8
136,Kentucky NCAA,high,medium,medium,medium,high,high,low,high,high,medium,low,medium,high,high,high,medium,high,low,medium,high,low,low,high,medium,high,high,high,high,medium,high,low,low,high,medium,medium,low,low,high,medium,16
142,Lipscomb NCAA,low,medium,medium,medium,low,low,low,low,low,medium,high,high,high,high,high,low,high,high,medium,medium,high,low,low,medium,high,low,high,medium,high,medium,high,medium,medium,high,high,high,high,low,high,64
145,Long Island University NCAA,medium,low,high,low,low,low,low,high,low,high,low,high,medium,high,high,low,high,high,medium,low,low,low,low,medium,high,medium,high,high,medium,low,high,high,low,high,low,high,low,high,medium,68
152,Loyola (IL) NCAA,high,high,low,high,medium,low,high,low,medium,low,high,low,high,medium,low,medium,low,medium,high,medium,high,medium,low,high,high,low,medium,low,low,medium,low,medium,medium,high,high,medium,medium,low,low,4
159,Marshall NCAA,high,medium,medium,medium,low,low,medium,medium,medium,medium,medium,high,high,high,high,medium,medium,high,high,low,high,medium,high,high,high,low,medium,high,medium,low,high,high,medium,medium,low,high,medium,high,low,32
161,Maryland-Baltimore County NCAA,high,medium,medium,medium,low,low,medium,low,medium,medium,high,high,medium,high,medium,low,low,high,medium,low,high,high,low,medium,high,low,low,medium,medium,high,high,high,medium,high,medium,high,high,medium,medium,32
168,Miami (FL) NCAA,low,low,medium,medium,medium,medium,low,high,low,medium,medium,low,low,low,medium,medium,low,medium,medium,low,low,medium,medium,medium,medium,low,low,medium,low,medium,medium,high,high,medium,medium,high,medium,medium,low,64
170,Michigan NCAA,high,high,low,high,high,high,medium,medium,medium,low,medium,medium,high,high,low,medium,low,high,medium,low,medium,medium,low,high,low,low,low,low,medium,low,medium,high,low,low,high,medium,high,low,medium,2
171,Michigan State NCAA,medium,high,low,high,high,medium,high,low,high,low,medium,low,high,medium,medium,high,medium,medium,high,high,high,low,high,high,high,high,high,low,medium,medium,low,low,high,medium,low,low,low,low,medium,32
178,Missouri NCAA,low,low,high,low,medium,high,low,high,low,medium,low,medium,low,medium,medium,medium,high,high,high,high,medium,low,medium,medium,high,medium,high,high,medium,medium,low,low,low,high,high,low,low,medium,medium,64
181,Montana NCAA,low,medium,low,high,low,low,high,low,medium,low,medium,medium,medium,medium,high,medium,high,low,medium,high,low,high,medium,low,medium,high,high,medium,high,low,high,low,low,low,medium,medium,high,low,high,64
186,Murray State NCAA,low,medium,low,high,low,low,high,low,medium,medium,high,low,medium,low,medium,high,high,high,high,high,medium,medium,low,high,medium,high,high,medium,medium,medium,low,low,low,low,high,low,medium,medium,medium,64
188,NC State NCAA,low,low,high,low,medium,medium,low,high,high,medium,low,medium,medium,high,high,high,medium,medium,medium,low,medium,medium,medium,medium,medium,high,medium,high,high,low,high,high,medium,medium,high,high,high,high,high,64
190,Nevada NCAA,high,high,low,high,medium,medium,high,low,medium,low,high,low,high,high,high,high,medium,high,high,low,high,low,medium,high,low,low,high,high,medium,high,high,high,medium,low,low,high,medium,medium,medium,16
194,New Mexico State NCAA,low,high,low,high,low,low,medium,low,medium,low,medium,low,medium,low,high,medium,low,medium,low,high,low,low,low,medium,medium,high,low,low,medium,medium,low,low,low,low,low,low,high,low,medium,64
200,North Carolina NCAA,high,medium,medium,medium,high,high,low,high,low,medium,medium,medium,high,high,high,high,low,medium,medium,high,high,low,medium,medium,low,high,low,high,low,high,high,low,high,medium,high,high,low,low,low,32
202,North Carolina Central NCAA,medium,low,high,low,low,low,low,high,low,medium,low,high,medium,high,medium,low,low,low,low,high,high,low,medium,low,high,high,low,high,medium,high,medium,low,high,low,low,medium,low,medium,medium,68
218,Ohio State NCAA,low,medium,medium,medium,high,high,high,low,high,medium,medium,low,medium,medium,medium,medium,low,low,high,high,medium,medium,medium,high,medium,medium,low,medium,medium,high,medium,low,medium,low,low,medium,medium,low,medium,32
219,Oklahoma NCAA,low,low,high,low,medium,high,low,high,low,medium,low,high,high,high,high,medium,medium,high,high,low,low,low,medium,medium,medium,low,medium,high,low,medium,high,high,medium,medium,high,high,low,high,low,64
228,Pennsylvania NCAA,low,medium,medium,medium,low,low,medium,low,low,medium,high,low,medium,medium,high,low,medium,high,medium,low,high,low,low,medium,medium,low,low,low,medium,low,low,high,low,low,medium,low,low,low,medium,64
236,Providence NCAA,medium,low,high,low,medium,high,low,high,low,high,low,high,medium,high,medium,low,high,low,low,low,medium,medium,medium,low,medium,low,high,high,medium,medium,high,high,medium,high,high,high,medium,medium,medium,64
237,Purdue NCAA,high,high,low,high,high,high,high,low,high,low,medium,low,high,high,medium,high,medium,high,high,medium,high,low,high,high,low,low,high,low,low,low,low,medium,medium,low,low,low,low,medium,low,16
240,Radford NCAA,high,medium,high,low,low,low,medium,medium,low,medium,medium,high,low,medium,low,low,low,high,low,medium,medium,medium,low,low,high,high,low,high,medium,high,high,medium,medium,medium,high,high,high,medium,medium,64
241,Rhode Island NCAA,low,medium,low,high,medium,medium,high,low,medium,low,medium,low,medium,medium,medium,medium,low,low,low,low,medium,high,medium,low,low,medium,low,medium,high,low,high,high,medium,low,low,high,high,medium,high,32
257,San Diego State NCAA,low,low,medium,low,medium,medium,low,high,low,medium,low,high,medium,medium,high,medium,medium,medium,medium,high,medium,low,medium,medium,medium,medium,medium,medium,medium,high,medium,low,high,medium,medium,medium,medium,low,medium,64
263,Seton Hall NCAA,low,low,high,low,high,high,low,high,medium,medium,low,medium,medium,high,high,medium,medium,low,medium,high,medium,low,low,medium,medium,high,medium,high,medium,medium,high,low,medium,medium,medium,high,low,medium,medium,32
270,South Dakota State NCAA,medium,high,low,high,low,low,medium,low,medium,low,medium,medium,high,high,high,high,medium,high,high,medium,low,low,low,high,low,low,high,high,low,high,medium,medium,low,low,low,high,low,low,low,64
281,St. Bonaventure NCAA,low,medium,low,high,low,medium,medium,low,low,low,high,low,medium,medium,medium,medium,high,low,medium,low,medium,medium,medium,medium,medium,medium,high,high,high,high,high,high,high,low,high,high,high,medium,high,64
285,Stephen F. Austin NCAA,medium,high,low,high,low,low,medium,low,high,low,high,medium,high,medium,high,medium,high,low,high,medium,low,high,medium,high,high,high,high,low,high,high,high,medium,high,high,medium,high,high,medium,high,64
288,Syracuse NCAA,high,medium,high,low,medium,high,low,high,medium,high,low,medium,low,medium,low,low,high,low,low,medium,low,high,high,low,high,high,high,medium,medium,high,low,medium,high,high,medium,low,medium,high,medium,16
289,TCU NCAA,low,low,high,low,high,high,low,high,medium,medium,low,high,high,high,high,high,medium,medium,high,high,high,medium,medium,high,medium,high,medium,high,medium,medium,high,low,high,medium,high,high,low,low,medium,64
291,Tennessee NCAA,medium,medium,medium,medium,high,high,medium,medium,low,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,high,medium,high,low,medium,high,high,medium,high,medium,medium,medium,medium,medium,medium,low,high,high,high,32
295,Texas NCAA,low,low,high,low,medium,high,low,high,low,high,low,high,low,medium,low,low,medium,medium,low,low,low,low,high,low,medium,medium,low,medium,low,medium,medium,high,medium,low,medium,medium,medium,high,low,64
296,Texas A&M NCAA,medium,low,high,low,medium,high,low,high,low,medium,low,high,medium,high,high,low,low,low,low,high,medium,low,high,medium,high,high,low,medium,low,medium,low,low,high,high,high,low,low,medium,low,16
298,Texas Southern NCAA,high,low,high,low,low,low,medium,medium,low,medium,low,high,high,high,high,low,high,medium,medium,low,low,low,medium,low,medium,low,high,high,medium,low,high,high,high,low,high,high,low,high,medium,64
300,Texas Tech NCAA,high,high,medium,medium,high,high,low,high,high,low,low,medium,high,medium,medium,medium,high,low,medium,medium,medium,high,high,medium,medium,high,high,low,high,high,medium,medium,low,medium,high,low,high,medium,high,8
314,UCLA NCAA,low,low,high,low,medium,medium,low,high,medium,medium,low,high,medium,high,high,medium,medium,high,high,medium,medium,low,medium,medium,medium,low,medium,high,medium,high,high,medium,medium,medium,low,high,low,medium,medium,68
316,UNC Greensboro NCAA,medium,high,low,high,low,low,high,low,high,low,medium,medium,medium,low,low,low,low,high,medium,high,medium,high,high,medium,high,high,low,low,high,high,medium,low,low,high,low,low,high,low,high,64
327,Villanova NCAA,high,high,low,high,high,high,medium,low,low,low,high,low,high,high,high,high,low,high,high,medium,medium,medium,medium,high,low,medium,low,medium,low,medium,medium,medium,medium,low,medium,medium,medium,medium,low,1
328,Virginia NCAA,low,high,low,high,high,high,high,low,high,low,high,low,low,low,low,medium,low,medium,medium,medium,medium,high,high,medium,low,low,low,low,low,high,low,medium,low,low,low,low,high,low,low,64
331,Virginia Tech NCAA,low,low,high,low,medium,medium,low,high,medium,high,medium,medium,medium,medium,high,high,high,high,high,low,high,low,low,high,medium,low,medium,high,medium,high,high,high,high,low,high,high,medium,high,medium,64
337,West Virginia NCAA,high,medium,medium,medium,high,high,low,high,medium,medium,low,medium,high,high,high,high,low,medium,low,medium,medium,high,high,low,low,high,medium,medium,high,high,high,medium,high,low,high,high,high,high,high,16
342,Wichita State NCAA,low,medium,low,high,high,medium,medium,low,low,medium,high,low,high,medium,high,high,medium,high,high,high,high,low,medium,high,low,high,medium,high,medium,high,high,low,low,medium,medium,high,low,low,high,64
347,Wright State NCAA,medium,medium,medium,medium,low,low,medium,low,medium,medium,medium,high,medium,medium,high,low,medium,medium,low,medium,medium,medium,low,low,high,low,medium,low,medium,high,medium,medium,medium,medium,low,medium,high,low,medium,64
349,Xavier NCAA,medium,high,low,high,high,high,high,low,high,low,high,low,high,high,high,high,high,medium,high,high,high,low,low,high,medium,medium,high,high,low,high,high,low,high,high,high,high,low,low,low,32
11,Arizona NCAA,high,high,low,high,high,medium,high,low,medium,low,high,low,high,high,medium,high,high,low,high,high,low,low,low,medium,medium,high,high,medium,medium,medium,medium,low,high,low,low,medium,low,low,low,16
13,Arkansas NCAA,high,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,high,high,medium,high,low,medium,low,low,high,high,medium,medium,medium,high,high,high,medium,medium,high,medium,low,low,medium,medium,high,high,32
20,Baylor NCAA,medium,high,low,high,high,high,medium,medium,medium,medium,medium,low,medium,low,low,medium,medium,low,medium,high,high,low,high,medium,high,high,medium,medium,medium,medium,low,low,high,medium,high,low,low,medium,medium,16
32,Bucknell NCAA,medium,medium,medium,medium,low,low,high,low,medium,medium,high,medium,medium,medium,high,medium,high,medium,high,low,medium,medium,medium,high,high,low,medium,low,medium,low,medium,high,medium,high,medium,medium,high,medium,medium,64
34,Butler NCAA,low,medium,medium,medium,high,high,medium,medium,low,medium,medium,low,medium,medium,medium,high,high,medium,high,low,low,low,low,high,low,low,high,high,high,medium,high,high,low,low,low,high,high,medium,high,16
49,Cincinnati NCAA,high,high,low,high,high,medium,high,low,high,low,medium,low,medium,low,low,high,medium,medium,low,high,high,high,high,medium,low,high,low,low,medium,medium,low,low,high,low,medium,low,high,high,medium,32
61,Creighton NCAA,medium,medium,medium,medium,high,high,low,high,low,high,medium,low,high,high,high,high,low,medium,high,low,medium,low,low,high,medium,low,low,medium,medium,medium,high,high,medium,high,low,high,medium,medium,low,64
64,Dayton NCAA,low,medium,low,medium,medium,medium,high,low,medium,low,medium,low,low,low,medium,medium,high,medium,high,low,high,high,high,high,medium,low,high,low,high,high,medium,high,high,low,high,medium,high,medium,high,64
72,Duke NCAA,high,high,medium,high,high,high,low,high,medium,low,low,medium,high,high,high,high,high,medium,high,medium,low,low,medium,high,medium,medium,high,high,medium,low,medium,medium,low,low,low,medium,low,high,medium,32
75,East Tennessee State NCAA,medium,high,low,high,low,low,medium,low,low,medium,medium,medium,high,high,high,medium,high,medium,high,high,medium,high,high,high,high,medium,high,medium,high,high,high,low,low,high,high,medium,high,medium,high,64
84,Florida NCAA,high,high,medium,medium,high,high,medium,low,low,low,medium,low,high,medium,high,medium,high,medium,medium,medium,low,high,high,medium,medium,medium,high,low,high,low,low,medium,low,low,low,low,high,high,high,8
87,Florida Gulf Coast NCAA,low,medium,low,high,low,low,medium,low,high,medium,high,low,medium,medium,medium,high,medium,low,high,high,medium,low,medium,high,medium,high,medium,medium,high,high,medium,low,medium,medium,low,medium,medium,medium,high,64
89,Florida State NCAA,medium,medium,medium,medium,high,high,medium,medium,high,low,low,medium,high,high,high,high,high,low,medium,medium,low,medium,high,medium,low,high,high,medium,high,medium,medium,medium,medium,low,low,medium,medium,high,high,32
101,Gonzaga NCAA,high,high,low,high,high,medium,high,low,medium,low,high,low,high,medium,high,high,high,low,high,high,medium,medium,medium,high,medium,medium,high,low,low,low,low,low,low,low,low,low,low,low,low,2
123,Iona NCAA,medium,low,high,low,low,low,medium,high,low,high,medium,high,high,high,high,medium,low,high,high,low,medium,medium,low,medium,medium,low,medium,high,medium,medium,high,high,high,low,low,high,low,high,medium,64
125,Iowa State NCAA,medium,medium,medium,medium,high,high,medium,medium,low,medium,low,medium,high,high,high,high,low,high,high,low,medium,high,low,high,low,low,low,high,low,medium,medium,high,medium,low,medium,high,medium,high,low,32
129,Jacksonville State NCAA,medium,low,high,low,low,low,low,high,low,high,high,high,low,medium,low,low,medium,medium,medium,medium,high,low,medium,medium,high,medium,medium,high,high,medium,high,medium,medium,high,medium,medium,low,medium,high,64
131,Kansas NCAA,high,high,low,high,high,high,high,low,medium,low,high,low,high,high,high,high,medium,medium,high,medium,medium,medium,medium,high,medium,high,medium,medium,medium,low,medium,medium,medium,high,high,medium,medium,high,medium,8
133,Kansas State NCAA,medium,low,high,low,medium,high,low,high,low,high,low,medium,medium,medium,medium,low,high,medium,medium,low,high,high,medium,medium,high,medium,high,medium,medium,low,high,high,high,high,high,high,high,high,high,64
135,Kent State NCAA,high,low,high,low,low,low,low,high,low,high,medium,medium,high,high,high,low,medium,medium,low,high,low,low,medium,low,medium,high,medium,high,medium,medium,high,low,medium,medium,low,high,medium,high,high,64
136,Kentucky NCAA,high,high,low,high,high,high,high,low,medium,medium,medium,low,high,high,high,high,high,low,medium,high,low,low,high,medium,low,high,high,low,high,low,medium,low,low,low,low,medium,medium,medium,medium,8
151,Louisville NCAA,low,medium,medium,medium,high,high,medium,medium,high,low,low,medium,medium,medium,medium,high,medium,low,low,high,low,medium,high,medium,low,high,medium,low,high,medium,low,low,medium,low,medium,low,medium,medium,high,32
158,Marquette NCAA,low,low,high,low,medium,medium,low,high,medium,medium,low,medium,medium,medium,high,high,low,high,high,low,high,medium,medium,high,high,low,medium,high,high,low,high,high,high,high,high,high,medium,high,high,64
160,Maryland NCAA,low,medium,medium,medium,medium,medium,medium,medium,low,high,medium,low,low,medium,medium,medium,high,high,medium,low,high,low,high,medium,high,medium,high,medium,medium,low,medium,high,low,high,high,medium,medium,high,medium,64
168,Miami (FL) NCAA,low,low,high,low,medium,high,low,high,medium,medium,low,medium,low,low,low,low,medium,low,low,medium,low,medium,medium,low,high,high,medium,medium,medium,low,medium,medium,medium,high,medium,medium,medium,medium,medium,64
170,Michigan NCAA,high,medium,high,medium,high,high,low,high,medium,medium,low,high,high,high,low,high,low,high,high,low,medium,medium,low,high,low,low,medium,high,low,low,high,high,low,low,medium,high,medium,high,low,16
171,Michigan State NCAA,medium,low,high,low,medium,high,low,high,medium,medium,low,high,medium,medium,medium,low,medium,medium,medium,medium,high,low,high,high,high,low,low,high,high,low,medium,medium,high,medium,medium,low,low,medium,high,32
172,Middle Tennessee NCAA,high,high,low,high,low,low,high,low,low,medium,high,low,medium,medium,low,high,low,low,medium,high,medium,medium,low,high,low,medium,low,low,high,medium,medium,low,medium,low,low,medium,high,low,high,32
174,Minnesota NCAA,low,medium,medium,medium,medium,high,low,high,high,medium,low,medium,medium,medium,high,low,high,low,low,low,high,low,high,low,low,medium,high,medium,medium,low,low,high,high,low,medium,low,low,high,low,64
185,Mount St. Mary's NCAA,high,low,high,low,low,low,medium,low,low,high,medium,high,low,high,medium,low,medium,medium,low,low,low,medium,medium,low,high,low,low,high,medium,low,high,high,low,high,low,high,high,high,medium,64
190,Nevada NCAA,medium,high,low,high,medium,low,medium,low,low,low,medium,low,high,high,high,high,high,high,medium,medium,high,low,medium,medium,low,medium,high,high,low,medium,medium,medium,medium,low,low,medium,low,low,low,64
194,New Mexico State NCAA,low,high,low,high,low,low,low,low,high,low,medium,low,medium,medium,high,high,high,medium,medium,high,medium,low,medium,medium,high,high,high,medium,high,low,low,low,low,low,low,low,medium,high,high,64
195,New Orleans NCAA,low,low,high,low,low,low,medium,medium,low,medium,medium,high,low,low,medium,low,high,low,medium,medium,high,high,low,low,high,high,high,medium,high,medium,high,medium,medium,high,medium,high,high,high,high,68
200,North Carolina NCAA,high,high,low,high,high,high,medium,low,high,low,medium,medium,high,high,high,high,medium,low,medium,high,high,medium,medium,medium,low,high,medium,medium,medium,high,medium,low,low,medium,high,medium,medium,low,medium,1
202,North Carolina Central NCAA,low,medium,medium,medium,low,low,medium,low,low,medium,high,medium,medium,low,medium,medium,medium,medium,low,medium,medium,low,low,medium,medium,high,medium,low,medium,medium,low,medium,low,low,low,low,medium,high,low,68
203,North Dakota NCAA,low,low,medium,medium,low,low,medium,low,low,medium,medium,medium,medium,medium,high,medium,high,low,high,low,medium,high,low,high,high,low,medium,medium,high,low,high,high,low,medium,low,high,high,medium,high,64
212,Northern Kentucky NCAA,medium,medium,medium,medium,low,low,medium,medium,low,medium,medium,high,medium,high,high,medium,medium,high,medium,high,medium,low,low,medium,high,medium,medium,high,medium,low,high,low,low,medium,high,high,low,low,medium,64
213,Northwestern NCAA,high,medium,high,low,medium,medium,low,high,medium,high,low,medium,medium,medium,low,low,low,medium,low,low,high,low,high,low,low,medium,low,medium,high,low,low,high,high,medium,high,low,low,high,high,32
215,Notre Dame NCAA,high,medium,medium,medium,high,high,medium,medium,high,medium,low,low,high,high,medium,high,low,high,high,low,high,high,medium,medium,low,low,low,high,low,low,high,high,medium,low,high,high,medium,high,low,32
220,Oklahoma State NCAA,low,low,high,low,high,high,low,high,low,high,medium,medium,high,high,high,high,high,medium,high,medium,low,high,low,high,medium,high,high,high,high,low,high,medium,medium,medium,high,high,high,high,high,64
224,Oregon NCAA,high,high,low,high,high,medium,high,low,high,low,medium,low,high,high,medium,high,medium,high,high,medium,high,medium,high,high,medium,medium,medium,low,low,medium,low,medium,medium,low,high,low,medium,medium,low,4
235,Princeton NCAA,low,medium,low,high,low,low,medium,low,low,low,high,low,low,low,low,medium,low,high,medium,low,medium,medium,medium,medium,low,low,low,low,medium,medium,medium,high,medium,low,medium,medium,high,low,medium,64
236,Providence NCAA,low,low,high,low,medium,medium,low,high,medium,medium,low,high,low,low,medium,low,high,medium,low,low,high,medium,low,medium,high,low,high,medium,medium,low,high,high,medium,high,medium,high,high,medium,medium,68
237,Purdue NCAA,medium,high,low,high,high,high,medium,low,medium,medium,medium,low,high,medium,high,high,medium,medium,high,high,high,low,low,high,high,medium,medium,medium,low,low,low,low,medium,high,medium,medium,low,low,low,16
241,Rhode Island NCAA,medium,medium,medium,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,medium,medium,medium,high,low,low,medium,low,medium,high,low,low,medium,high,medium,high,low,low,medium,low,low,low,low,medium,high,high,32
252,Saint Mary's (CA) NCAA,low,high,low,high,high,low,high,low,medium,medium,high,low,low,low,low,high,low,high,high,high,high,low,low,high,medium,high,low,low,low,low,low,low,low,high,low,low,low,low,low,32
263,Seton Hall NCAA,low,low,high,low,medium,high,low,high,low,medium,low,medium,low,medium,medium,low,high,low,low,high,low,medium,low,low,high,high,medium,high,high,low,high,low,medium,high,medium,high,low,low,high,64
266,South Carolina NCAA,high,medium,medium,medium,high,high,medium,medium,medium,medium,medium,medium,high,medium,high,low,high,low,low,low,low,high,medium,low,high,high,high,low,high,low,medium,high,low,medium,high,low,high,high,high,4
270,South Dakota State NCAA,medium,low,high,low,low,low,low,high,low,medium,low,high,medium,high,medium,medium,high,high,high,low,medium,low,low,medium,high,low,high,high,low,high,high,high,high,high,high,high,low,medium,low,64
275,Southern California NCAA,high,medium,medium,medium,medium,medium,low,high,medium,medium,medium,medium,high,high,high,medium,high,medium,medium,low,high,medium,high,medium,low,medium,high,high,low,medium,high,high,high,low,medium,high,low,high,low,32
278,Southern Methodist NCAA,medium,high,low,high,high,medium,high,low,high,low,medium,low,medium,low,low,high,medium,medium,high,high,high,medium,medium,high,medium,high,medium,low,low,high,low,low,high,low,medium,low,medium,medium,low,64
298,Texas Southern NCAA,medium,medium,high,low,low,low,high,low,low,low,high,high,medium,high,high,low,high,medium,low,low,low,medium,low,low,medium,medium,high,high,medium,low,high,high,medium,low,medium,high,medium,high,medium,64
305,Troy NCAA,high,low,high,low,low,low,low,high,low,high,medium,high,high,high,high,medium,high,high,medium,medium,low,low,medium,medium,medium,medium,high,high,medium,high,high,medium,medium,medium,high,high,low,medium,medium,64
309,UC Davis NCAA,high,medium,high,low,low,low,low,medium,low,low,medium,high,medium,high,high,low,high,low,low,low,medium,low,low,low,high,low,high,medium,medium,medium,high,high,high,high,medium,medium,high,medium,medium,64
314,UCLA NCAA,high,high,low,high,high,medium,high,low,high,low,medium,low,high,high,high,high,low,medium,high,medium,high,low,high,high,low,low,low,high,low,medium,medium,medium,low,medium,low,medium,low,medium,low,16
317,UNC Wilmington NCAA,medium,high,low,high,low,low,high,low,low,low,high,low,high,high,high,high,low,high,high,medium,medium,medium,low,high,low,medium,low,high,high,low,high,medium,low,low,low,high,high,medium,high,64
325,Vanderbilt NCAA,medium,low,high,low,medium,high,low,high,low,high,low,medium,medium,medium,medium,low,medium,high,medium,low,medium,low,medium,medium,high,low,high,high,medium,low,medium,high,low,medium,high,medium,low,medium,medium,64
326,Vermont NCAA,medium,high,low,high,low,low,high,low,high,low,high,low,medium,low,low,high,medium,low,high,medium,low,low,medium,high,medium,medium,medium,low,low,low,medium,medium,low,medium,low,medium,high,medium,low,64
327,Villanova NCAA,high,high,low,high,high,high,high,low,medium,low,high,low,high,medium,low,high,medium,high,high,medium,medium,high,low,high,medium,medium,high,low,low,high,medium,medium,high,low,low,medium,high,medium,low,32
328,Virginia NCAA,low,medium,medium,medium,high,high,low,high,low,high,medium,medium,low,low,low,medium,low,low,medium,medium,high,medium,high,medium,low,low,low,low,high,high,low,medium,medium,medium,low,low,high,low,high,32
329,Virginia Commonwealth NCAA,medium,medium,medium,medium,medium,medium,medium,low,medium,low,medium,low,medium,medium,medium,low,high,low,low,medium,medium,high,medium,low,medium,medium,medium,low,high,low,medium,medium,low,low,medium,medium,high,medium,high,64
331,Virginia Tech NCAA,low,low,medium,low,medium,medium,low,high,medium,medium,low,medium,medium,high,high,high,high,high,high,low,high,low,low,high,high,low,high,high,low,medium,high,high,medium,low,high,high,low,high,low,64
333,Wake Forest NCAA,low,low,high,low,medium,high,low,high,low,medium,low,high,high,high,high,high,high,medium,high,medium,medium,low,medium,high,medium,medium,high,high,high,high,high,medium,high,medium,high,high,low,medium,high,68
337,West Virginia NCAA,high,high,medium,high,high,high,medium,medium,high,medium,medium,low,high,high,high,high,high,low,low,medium,high,high,high,low,low,high,high,low,high,medium,high,medium,high,low,medium,high,high,high,high,16
342,Wichita State NCAA,high,high,low,high,high,medium,high,low,high,low,high,low,high,medium,medium,high,high,medium,high,high,high,medium,medium,high,low,high,high,low,high,high,low,low,medium,low,medium,low,medium,low,high,32
344,Winthrop NCAA,low,medium,low,high,low,low,high,low,low,medium,high,low,medium,medium,high,medium,high,high,medium,low,low,low,high,medium,high,low,high,low,high,medium,low,high,low,medium,high,low,medium,medium,high,64
345,Wisconsin NCAA,high,high,medium,medium,high,high,medium,medium,medium,medium,low,medium,medium,medium,low,medium,medium,medium,low,high,medium,high,medium,medium,medium,high,low,low,low,low,medium,low,low,medium,medium,medium,high,low,medium,16
349,Xavier NCAA,high,medium,high,low,medium,high,low,high,low,high,low,high,high,high,medium,medium,high,medium,medium,high,high,low,low,medium,high,high,high,high,medium,high,high,low,high,high,high,high,low,low,medium,8
11,Arizona NCAA,low,medium,medium,medium,high,medium,medium,medium,high,low,low,medium,high,medium,high,high,high,low,high,high,low,low,medium,medium,high,high,high,medium,medium,low,low,low,medium,low,medium,low,low,low,medium,64
18,Austin Peay NCAA,high,low,high,low,low,low,low,high,low,high,medium,high,high,high,high,low,high,low,medium,medium,low,medium,low,medium,high,high,high,high,medium,high,high,medium,high,high,low,high,medium,high,medium,64
20,Baylor NCAA,low,low,high,low,high,high,low,high,medium,high,medium,medium,medium,medium,medium,high,high,low,medium,high,high,high,medium,medium,high,high,high,high,high,low,high,low,high,high,high,high,high,medium,high,32
33,Buffalo NCAA,medium,low,high,low,low,low,low,high,low,high,low,high,high,high,high,low,high,medium,low,medium,low,medium,medium,low,high,medium,high,high,high,medium,high,medium,medium,low,medium,high,medium,medium,high,64
34,Butler NCAA,low,low,medium,low,high,medium,low,high,low,medium,low,medium,medium,medium,high,high,high,low,medium,medium,low,medium,low,medium,low,medium,high,high,high,medium,high,medium,medium,low,high,high,medium,medium,high,64
36,Cal State Bakersfield NCAA,low,medium,medium,medium,low,low,low,low,medium,low,medium,high,low,low,medium,low,high,low,low,medium,high,high,high,low,medium,high,medium,low,high,low,low,medium,medium,low,low,low,high,medium,high,64
39,California NCAA,low,medium,medium,medium,medium,medium,medium,medium,high,low,low,high,medium,medium,medium,medium,high,low,medium,high,low,low,medium,medium,medium,medium,high,medium,high,low,low,low,low,low,low,low,low,low,high,64
47,Chattanooga NCAA,medium,high,low,high,low,low,high,low,low,low,high,low,medium,medium,medium,medium,high,medium,medium,medium,high,high,high,medium,high,medium,high,medium,medium,medium,high,medium,medium,high,high,high,high,medium,medium,64
49,Cincinnati NCAA,low,low,medium,low,medium,medium,medium,medium,medium,medium,medium,medium,low,low,low,medium,medium,medium,low,high,high,high,high,low,low,high,medium,low,low,medium,low,low,medium,low,medium,low,medium,high,low,64
55,Colorado NCAA,low,low,high,low,medium,medium,low,high,high,low,low,high,medium,medium,high,low,high,low,low,high,medium,low,high,low,high,high,high,medium,high,low,medium,low,low,high,high,low,low,low,high,64
58,Connecticut NCAA,high,medium,medium,medium,high,medium,low,high,medium,medium,medium,low,medium,medium,low,medium,low,low,medium,low,medium,low,high,medium,low,low,medium,low,high,medium,low,medium,high,low,high,low,low,medium,high,32
64,Dayton NCAA,low,medium,low,high,medium,medium,medium,low,medium,medium,medium,low,low,low,medium,low,high,medium,low,high,high,low,high,medium,high,low,high,low,medium,medium,low,low,high,low,medium,low,medium,low,medium,64
